source,transaction,property_id,link,property_name,description,address_street,address_town,address_zrea,room_number,floor_area,building_status,year_of_construction,year_of_top,floor,energ_cert,price,price_area,photo_url_1,photo_url_2,photo_url_3,operating_costs,energy_costs
nehnutelnosti_sk,prenajom,JuV6eCbTHjy,https://www.nehnutelnosti.sk/detail/JuV6eCbTHjy/rezidencia-hviezdoslavova-exkluzivne-iba-u-nas-byvajte-v-srdci-trnavy,REZIDENCIA HVIEZDOSLAVOVA!! EXKLUZÍVNE IBA u NÁS!! BÝVAJTE V SRDCI TRNAVY,REZIDENCIA HVIEZDOSLAVOVA!! EXKLUZÍVNE IBA u NÁS!! BÝVAJTE V SRDCI TRNAVY,Hviezdoslavova,Trnava,okres Trnava,2,54.0,Novostavba,,,2/4 + výťah,A,1100.0,2037.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/QiHXV9Ndv_fss?st=yKyE1G5SucA4dvWRu2iO7w5afCp_eqBKlMbDkQQd9Js&ts=1760230232&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/kvdEb47L9_fss?st=ypLZ8vRIYFe5EOGccAkQsnCIJM9CtoeX-aktYRvA_6Q&ts=1760230233&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/acSNHImZL_fss?st=7HDZqBgkT9nr7z9Ylsev5ExOl_xGdnGJPn4QxJol_zw&ts=1760230235&e=0,,
nehnutelnosti_sk,prenajom,JuSJ0dMq--b,https://www.nehnutelnosti.sk/detail/JuSJ0dMq--b/prenajom--2-izbovy-byt-na-botanickej-ulici,Prenájom | 2-izbový byt na Botanickej ulici,Prenájom | 2-izbový byt na Botanickej ulici,Botanická,Trnava,okres Trnava,2,63.0,Novostavba,,,6/6,,750.0,119.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/_s38CVYAX_fss?st=4GRZSotyxfRgRL3IneTt3QADVzGvDkbDrEq2yl7foCA&ts=1760892914&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/TY6lncNXdf_fss?st=VjVCASYwR-wQ-F1uwVFNRJc53LEtYB6e7IMn2Vtqqc4&ts=1760892915&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/QKQdWfJ5vq_fss?st=qC1kC4dR929lD2jlFWPHUkC9oFOWBqpG4xa8Atk2b8Y&ts=1760892915&e=0,,
nehnutelnosti_sk,prenajom,Juorn132bZB,https://www.nehnutelnosti.sk/detail/Juorn132bZB/na-prenajom-2-izbzariadeny-byt-s-balkonom-a-garaz-parkovanim-v-centre-mesta-trnava,Na prenájom 2 izb.zariadený byt s balkónom a garáž. parkovaním v centre mesta Trnava.,Na prenájom 2 izb.zariadený byt s balkónom a garáž. parkovaním v centre mesta Trnava.,Vajanského,Trnava,okres Trnava,2,64.0,Novostavba,,,,,750.0,1172.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/3UIuq7aqP_fss?st=5SNW9Es20qaFpRoRLZ_yNRcZk2OFaJ6tFAk6h9MxUgY&ts=1758528706&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/mEdoFOmNP_fss?st=zBWSH3UmRcJCjaUPkESs7lgHUvbYISR5dW_8QTuYjxM&ts=1758528708&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/BOmm4GMqZ_fss?st=LVP2g7mO-2-u5Lc_LazWyFqhwwLUYUVtDqFSdHYrGvM&ts=1758528727&e=0,,
nehnutelnosti_sk,prenajom,Ju3uaAShkhP,https://www.nehnutelnosti.sk/detail/Ju3uaAShkhP/aark-zariadeny-1-izbovy-byt-pri-zeleznicnej-stanicil-hospodarska-4l-trnava,"AARK: Zariadený 1 izbový byt pri železničnej stanici, Hospodárska 4, Trnava","AARK: Zariadený 1 izbový byt pri železničnej stanici, Hospodárska 4, Trnava",Ulica Hospodárska 4,Trnava,okres Trnava,1,,Novostavba,,,,,550.0,1571.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/3lwNRexNW_fss?st=7wlPbbHhKc8IvhbDA8bG2hap6lEAk8i9v5oQ6OX4H00&ts=1760965386&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/SyouElGgS_fss?st=R5g0bfemGrAryrsAMgBNiBQZrWBWuAjlMJsEq-BSXnM&ts=1760965391&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/HPIrzbT_6_fss?st=EGJZp_4hLCxtjxmwRyVMj2xuTs1ZF-A19cpHC22eQNw&ts=1760965392&e=0,,
nehnutelnosti_sk,prenajom,JujARWOzSwE,https://www.nehnutelnosti.sk/detail/JujARWOzSwE/na-prenajom-2-izbovy-byt-v-arborii-s-parkovanim-v-garazi,Na prenájom 2-izbový byt v Arborii s parkovaním v garáži,Na prenájom 2-izbový byt v Arborii s parkovaním v garáži,Veterná,Trnava,okres Trnava,2,39.0,Novostavba,,,,,700.0,1795.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/lPq9GKjDJ_fss?st=OYjI4N7RLwxuZo_AT0gTQcTg9vNVHbyrp31RJsmzf1s&ts=1761921851&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/uXdnXIaJO_fss?st=emwcHjeI0frKeCqBCsdAtrncRfv4K4RGWKyltEr3VGg&ts=1761921852&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/q2sJOtuTj_fss?st=-cbTZI9XeSuXN0kOLWcX7MygHgaexDi6FN8tcKqESUo&ts=1761921853&e=0,,
nehnutelnosti_sk,prenajom,JuWE3CpKJ6v,https://www.nehnutelnosti.sk/detail/JuWE3CpKJ6v/na-prenajom-mezonet-trnava-pekarska,Na prenájom mezonet Trnava Pekárska,Na prenájom mezonet Trnava Pekárska,Pekárska,Trnava,okres Trnava,2,120.0,,1975.0,,1/1,A,900.0,75.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/Vjh6wFhiN_fss?st=TfbSNIqgWjY1f_gqFhIjJpDRKIWek7vWIByadc4c4Yk&ts=1751954480&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/0bHfOAgZA_fss?st=C5TBEunK8rv9TG8-hnFrnCjRKuXMlPz_6vI95_xw4Dk&ts=1751954481&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/lHqrk7m8L_fss?st=EwTvHArkyNdWI5RM20BInNUtF96JtKKrR9wHN6NAKjg&ts=1751954482&e=0,,
nehnutelnosti_sk,prenajom,Juio3Vbpjnm,https://www.nehnutelnosti.sk/detail/Juio3Vbpjnm/aark-exkluzivny-3-izbovy-byt-s-panoramatickym-vyhladom---117-ml-vajanskeho-39l-trnava---centrum-mesta,"AARK: Exkluzívny 3 izbový byt s panoramatickým výhľadom - 117 m², Vajanského 39, Trnava - CENTRUM MESTA","AARK: Exkluzívny 3 izbový byt s panoramatickým výhľadom - 117 m², Vajanského 39, Trnava - CENTRUM MESTA",Vajanského 39,Trnava,okres Trnava,3,117.0,Novostavba,2006.0,,5/5 + výťah,A,1500.0,1282.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9yc2Y=/4uWM5Sge9_fss?st=dMtySSkV6HmlWLkBBsp4ySqIn5j-XSanECF78iYHPn4&ts=1747924927&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/62tjKZBlj_fss?st=e2yrYUP7YB1k6iNXJ2ag3mMhg3MLcw4ok1nb8yPSnco&ts=1752833515&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL3JzZg==/S7wNLWE4f_fss?st=1mZ6ZaP7nijzXvuxcrAUK7sL4vbtwhX0u7UtWh5NxCw&ts=1747924933&e=0,,
nehnutelnosti_sk,prenajom,Ju92JH0v1tj,https://www.nehnutelnosti.sk/detail/Ju92JH0v1tj/creex-reality---2-izbovy-byt-na-hlinach,CreeX Reality - 2-izbový byt Na Hlinách,CreeX Reality - 2-izbový byt Na Hlinách,Trnava,Trnava,okres Trnava,2,49.0,,2000.0,,1/7,A,650.0,1327.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsoanVsL19tRWpab0RYOF9mc3MsY2VudGVyLGNlbnRlciwxMCwyMCwyMCkvanVs/KMKWXtMgZ_fss?st=J_dUSZKgZMhGHJK_RTMmDrtRsEGFuDVKwLIBZ0O0zBk&ts=1761150787&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhqdWwvX21FalpvRFg4X2ZzcyxjZW50ZXIsY2VudGVyLDEwLDIwLDIwKS9qdWw=/4p1a6xMOC_fss?st=DuERpl8JAU5rhwrzV9bRpQuGKV2D1i-lFsIATM9P_Ng&ts=1761150764&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhqdWwvX21FalpvRFg4X2ZzcyxjZW50ZXIsY2VudGVyLDEwLDIwLDIwKS9qdWw=/m9G1ge1UN_fss?st=UwmltbzEw-sjNcyhkxu64u5avH-NNBWa4ZN8TMsyfVY&ts=1761150767&e=0,,
nehnutelnosti_sk,prenajom,JuWsMSTsdMm,https://www.nehnutelnosti.sk/detail/JuWsMSTsdMm/prenajate-prenajom-2-izboveho-bytu-s-terasou--jeruzalemska-ulical-trnava,"PRENAJATÉ! Prenájom 2-izbového bytu s terasou – Jeruzalemská ulica, Trnava","PRENAJATÉ! Prenájom 2-izbového bytu s terasou – Jeruzalemská ulica, Trnava",Jeruzalemská,Trnava,okres Trnava,2,48.0,Novostavba,,,1,,800.0,1662.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/OWZXrxQX8_fss?st=TMai5C6_Y4pVR4Bm47fe2sGXFHRskV6CV8ZkJzMNMu4&ts=1759155635&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/3S6eFgJk0_fss?st=dgE8NANWJtSRtCTB4VBiySQplFI9L7Nwxtd2SAHwFYg&ts=1759155635&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/Vih764jsY_fss?st=3yqgV-ESoEO8O0KDz62UaOXhSr5rJVjzgLkgvjRjMbY&ts=1759155636&e=0,,
nehnutelnosti_sk,prenajom,JuWn2cM4xDd,https://www.nehnutelnosti.sk/detail/JuWn2cM4xDd/creex-reality---krasny-svetly-1-izbovy-byt-na-hospodarskej,CreeX Reality - krásny svetlý 1-izbový byt na Hospodárskej,CreeX Reality - krásny svetlý 1-izbový byt na Hospodárskej,Ulica Hospodárska 90,Trnava,okres Trnava,1,35.0,,1990.0,,2/6,A,450.0,1286.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsoanVsL19tRWpab0RYOF9mc3MsY2VudGVyLGNlbnRlciwxMCwyMCwyMCkvanVs/7milZOT4f_fss?st=swn2Q0XJtfsS7_u4ENg4w1h-KG9z7zlmT6uaO2h30Ng&ts=1761584913&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhqdWwvX21FalpvRFg4X2ZzcyxjZW50ZXIsY2VudGVyLDEwLDIwLDIwKS9qdWw=/1-37qh2SP_fss?st=HdRJNaWXMGl1hLimadSY764x-5p40Fx16zMvDItkfwk&ts=1761584916&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhqdWwvX21FalpvRFg4X2ZzcyxjZW50ZXIsY2VudGVyLDEwLDIwLDIwKS9qdWw=/aQIwjBXJO_fss?st=V89638xX6PahCMCK7VQ7CgpTRz5R7lUpstJGw09Aegk&ts=1761584919&e=0,,
nehnutelnosti_sk,prenajom,JuPvfS1p0Vy,https://www.nehnutelnosti.sk/detail/JuPvfS1p0Vy/rezervovane-creex-reality--prenajom--krasny-slnecny-1-izbovy-byt-v-sirsom-centre-trnavy,REZERVOVANÉ CreeX Reality – Prenájom – krásny slnečný 1-izbový byt v širšom centre Trnavy,REZERVOVANÉ CreeX Reality – Prenájom – krásny slnečný 1-izbový byt v širšom centre Trnavy,Ulica Hospodárska,Trnava,okres Trnava,1,40.0,,1985.0,,1/5,A,550.0,1375.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsoanVsL19tRWpab0RYOF9mc3MsY2VudGVyLGNlbnRlciwxMCwyMCwyMCkvanVs/JbflJ47bp_fss?st=T_f1YJLTEghW0BLwKKeuIdsIU5Q3T-KVdmzAAr2ZpzY&ts=1760457579&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhqdWwvX21FalpvRFg4X2ZzcyxjZW50ZXIsY2VudGVyLDEwLDIwLDIwKS9qdWw=/NPFVoghL5_fss?st=JxZsT1Nqj4c7_JrsZRp-2I8udhjg2qXMok7Z7C_abHc&ts=1760457581&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhqdWwvX21FalpvRFg4X2ZzcyxjZW50ZXIsY2VudGVyLDEwLDIwLDIwKS9qdWw=/CEnPW6VAM_fss?st=XRYx9bDBkkzjM2bMbFiM6SUiM7sA-HhYX0hzwyX-O90&ts=1760457584&e=0,,
nehnutelnosti_sk,prenajom,JuIDyrm7eNQ,https://www.nehnutelnosti.sk/detail/JuIDyrm7eNQ/priestranny-3-izbovy-byt-na-prenajom-v-trnave-na-bottovej-ulici-s-parkovanim-v-cene,Priestranný 3 izbový byt na prenájom v Trnave na Bottovej ulici s parkovaním v cene,Priestranný 3 izbový byt na prenájom v Trnave na Bottovej ulici s parkovaním v cene,Bottova,Trnava,okres Trnava,3,82.0,Novostavba,,,5 + výťah,,730.0,89.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/ZkOZgXOee_fss?st=Z28gonx_yRjP0E_LWKfi2vGymsoQAQJQvXwIpcYoboQ&ts=1761899052&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/IseWa9U03_fss?st=EJnuEGEnfZ-xl-AXERKBFGCEcBolztFFDkHQ-MZAK1s&ts=1761899053&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/9WFNYIpx0_fss?st=-0m6IUy26oLsA4TAWqDaTrFnp82SafwnlIuaWaGjiAU&ts=1761899053&e=0,,
nehnutelnosti_sk,prenajom,JuIxneu0-iW,https://www.nehnutelnosti.sk/detail/JuIxneu0-iW/stylovy-2i-byt-po-komp-rekonstrukciil-hospodarska,"Štýlový 2i byt po komp. rekonštrukcii, Hospodárska","Štýlový 2i byt po komp. rekonštrukcii, Hospodárska",Hospodárska I,Trnava,okres Trnava,2,,,,,,,750.0,1531.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9uZWg=/b92IQjkKgA_fss?st=PIbMfUvnTOT_DE_7GPbJLFWvMWj-2XS-xcOy3SYluzM&ts=1761685750&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL25laA==/tNJybmlBOk_fss?st=JPFAHI1PsqyN844L_7LWbW8PW4oXKs8mHZYeG_3jAZ0&ts=1761685749&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL25laA==/K43_zfsI2V_fss?st=ceVbkf26XGPbe1XsHdMNOXG4ePg83eJY7mkAEiBg19U&ts=1761685750&e=0,,
nehnutelnosti_sk,prenajom,JuryYxFkO5N,https://www.nehnutelnosti.sk/detail/JuryYxFkO5N/3-izdovy-byt,3-izdový byt,3-izdový byt,Ulica Teodora Tekela,Trnava,okres Trnava,3,,,,,,,800.0,1067.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9uZWg=/dlRRxsAqE9_fss?st=_PA4DaJBa35D7FgHukYqffZVdVStdu_HvWmoYXi0VEU&ts=1761915396&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL25laA==/rKC1geMr8_fss?st=-Tu5nWg7S4LN_OI6UE7fZ26iuIDGPetXP5NrX0Gc6w4&ts=1761915395&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL25laA==/caY46XXm2_fss?st=KL-Z4yNQEQa6jF4yHTvk7O8dHXd9LhTYfb8SQRzRfvA&ts=1761915396&e=0,,
nehnutelnosti_sk,prenajom,JudIVGoNljz,https://www.nehnutelnosti.sk/detail/JudIVGoNljz/prenajom---1-izbovy-byt,Prenájom - 1. izbový byt,Prenájom - 1. izbový byt,Okružná ulica,Trnava,okres Trnava,1,,,,,,,580.0,1933.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9uZWg=/gQcpiDCW8_fss?st=RS-hegGN_HEtdvd69wHt3Ov4rrbLur88zA_JyEjwU2g&ts=1761889037&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL25laA==/Q74klLGYi_fss?st=jcT_XZPI6aPTr9Cx3j6qiNijeQVvBo59FX17ZGNx5Xo&ts=1761889037&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL25laA==/q_CX1NrDQ_fss?st=1G23hDnvBHcXzrEJItyANdz5t7tg9YB2k4Ij9HZaR6M&ts=1761889036&e=0,,
nehnutelnosti_sk,prenajom,JuMJVV2zedz,https://www.nehnutelnosti.sk/detail/JuMJVV2zedz/maxisreal-na-prenajom-2-izbovy-byt-s-klimatizaciou-a-parkovanim--t-vansovejl-trnava-,"MAXISREAL: NA PRENÁJOM: 2-izbový byt s klimatizáciou a parkovaním – T. Vansovej, Trnava","MAXISREAL: NA PRENÁJOM: 2-izbový byt s klimatizáciou a parkovaním – T. Vansovej, Trnava",Ulica Terézie Vansovej,Trnava,okres Trnava,2,,Novostavba,,,,,700.0,1346.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/3aGG6yheHy_fss?st=x4s-Vdq-1qb5jZHJnjs-Gc5EfKmf-uFoG3kMOHurXQ4&ts=1761221441&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/Rn09bDKo9_fss?st=gfc9AWYfbZOBgJGuKAyRRhG73XeLA40OyJWMKHh5Y5A&ts=1761221475&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/Jz5zXDXe1_fss?st=1vzU-xvJTc_5hgsr4XwI7se0s83j9uRMwlcW4-6giUc&ts=1761221445&e=0,,
nehnutelnosti_sk,prenajom,JuMFOc23sJy,https://www.nehnutelnosti.sk/detail/JuMFOc23sJy/na-prenajom-novy-2izbovy-byt-v-novostavbe-v-trnave,NA PRENÁJOM: Nový 2izbový byt v novostavbe v Trnave,NA PRENÁJOM: Nový 2izbový byt v novostavbe v Trnave,Ulica Mikovíniho,Trnava,okres Trnava,2,53.0,Novostavba,2024.0,2024.0,4/6,A,750.0,1407.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/Mc7ex_h8E_fss?st=0zqQzMZbRLUNe7353Mqa9ZhKENlks1UJM-k7_140_uI&ts=1761577432&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/WMp9FUU7Q_fss?st=iDPa6zpqAf8fwsFHfO_s-J2KbyXFvh08rI0BEEw1piI&ts=1761577457&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/E5VBlXKxL_fss?st=cucmGvJOcy0d5m4hwBdRTd4_BHJefHr-kusyYAdkuYk&ts=1761577494&e=0,,
nehnutelnosti_sk,prenajom,JuctRY94QVq,https://www.nehnutelnosti.sk/detail/JuctRY94QVq/bonjour-real-centrum-trnavy--halenarska-prenajom-krasneho-kompletne-zariadeneho-2-izboveho-bytu-,BONJOUR REAL: CENTRUM TRNAVY- HALENÁRSKA PRENÁJOM KRÁSNEHO KOMPLETNE ZARIADENÉHO 2 IZBOVÉHO BYTU,BONJOUR REAL: CENTRUM TRNAVY- HALENÁRSKA PRENÁJOM KRÁSNEHO KOMPLETNE ZARIADENÉHO 2 IZBOVÉHO BYTU,Halenárska,Trnava,okres Trnava,2,,,,,,,650.0,125.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/9yR3jFS6D_fss?st=G4iwA6cwyFS7ep0d0lTlv83fIeE-93EHEXEQemS-P18&ts=1758647290&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/mOjx1gUaA_fss?st=a_a9uLbfFgwA_lyV03WQ5vc9ecWed0rANvEQcg8_jcY&ts=1758647293&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/oXr67sl2b_fss?st=zi7uvkKsKqDTo2P6387LuqHaJV75MdgqAFhZ4cuM0S8&ts=1758647281&e=0,,
